date,State,Vehicle_Category,ev_sales
2022-02,Goa,2-Wheelers,267.0
2022-02,Goa,4-Wheelers,62.0
2022-02,Gujarat,2-Wheelers,2613.0
2022-02,Gujarat,4-Wheelers,128.0
2022-02,Haryana,2-Wheelers,677.0
2022-02,Haryana,4-Wheelers,28.0
2022-02,Himachal Pradesh,2-Wheelers,57.0
2022-02,Himachal Pradesh,4-Wheelers,5.0
2022-02,Jammu and Kashmir,2-Wheelers,101.0
2022-02,Jammu and Kashmir,4-Wheelers,7.0
2022-02,Jharkhand,2-Wheelers,338.0
2022-02,Jharkhand,4-Wheelers,4.0
2022-02,Karnataka,2-Wheelers,5593.0
2022-02,Karnataka,4-Wheelers,202.0
2022-02,Kerala,2-Wheelers,1737.0
2022-02,Kerala,4-Wheelers,327.0
2022-02,Ladakh,2-Wheelers,0.0
2022-02,Ladakh,4-Wheelers,0.0
2022-02,Madhya Pradesh,2-Wheelers,974.0
2022-02,Madhya Pradesh,4-Wheelers,22.0
2022-02,Maharashtra,2-Wheelers,6871.0
2022-02,Maharashtra,4-Wheelers,905.0
2022-02,Manipur,2-Wheelers,3.0
2022-02,Manipur,4-Wheelers,0.0
2022-02,Meghalaya,2-Wheelers,0.0
2022-02,Meghalaya,4-Wheelers,1.0
2022-02,Mizoram,2-Wheelers,0.0
2022-02,Mizoram,4-Wheelers,0.0
2022-02,Nagaland,2-Wheelers,0.0
2022-02,Nagaland,4-Wheelers,0.0
2022-02,Odisha,2-Wheelers,1266.0
2022-02,Odisha,4-Wheelers,27.0
2022-02,Puducherry,2-Wheelers,117.0
2022-02,Puducherry,4-Wheelers,0.0
2022-02,Punjab,2-Wheelers,296.0
2022-02,Punjab,4-Wheelers,5.0
2022-02,Rajasthan,2-Wheelers,2563.0
2022-02,Rajasthan,4-Wheelers,116.0
2022-02,Sikkim,2-Wheelers,0.0
2022-02,Sikkim,4-Wheelers,0.0
2022-02,Tamil Nadu,2-Wheelers,4506.0
2022-02,Tamil Nadu,4-Wheelers,135.0
2022-02,Tripura,2-Wheelers,3.0
2022-02,Tripura,4-Wheelers,0.0
2022-02,Uttar Pradesh,2-Wheelers,1202.0
2022-02,Uttar Pradesh,4-Wheelers,22.0
2022-02,Uttarakhand,2-Wheelers,223.0
2022-02,Uttarakhand,4-Wheelers,24.0
2022-02,West Bengal,2-Wheelers,383.0
2022-02,West Bengal,4-Wheelers,45.0
2022-03,Andaman & Nicobar Island,2-Wheelers,0.0
2022-03,Andaman & Nicobar Island,4-Wheelers,2.0
2022-03,Andhra Pradesh,2-Wheelers,3169.0
2022-03,Andhra Pradesh,4-Wheelers,55.0
2022-03,Arunachal Pradesh,2-Wheelers,0.0
2022-03,Arunachal Pradesh,4-Wheelers,0.0
2022-03,Assam,2-Wheelers,179.0
2022-03,Assam,4-Wheelers,2.0
2022-03,Bihar,2-Wheelers,1328.0
2022-03,Bihar,4-Wheelers,12.0
2022-03,Chandigarh,2-Wheelers,55.0
2022-03,Chandigarh,4-Wheelers,14.0
2022-03,Chhattisgarh,2-Wheelers,959.0
2022-03,Chhattisgarh,4-Wheelers,19.0
2022-03,DNH and DD,2-Wheelers,5.0
2022-03,DNH and DD,4-Wheelers,1.0
2022-03,Delhi,2-Wheelers,3491.0
2022-03,Delhi,4-Wheelers,220.0
2022-03,Goa,2-Wheelers,235.0
2022-03,Goa,4-Wheelers,91.0
2022-03,Gujarat,2-Wheelers,4507.0
2022-03,Gujarat,4-Wheelers,249.0
2022-03,Haryana,2-Wheelers,1025.0
2022-03,Haryana,4-Wheelers,13.0
2022-03,Himachal Pradesh,2-Wheelers,61.0
2022-03,Himachal Pradesh,4-Wheelers,3.0
2022-03,Jammu and Kashmir,2-Wheelers,227.0
2022-03,Jammu and Kashmir,4-Wheelers,4.0
2022-03,Jharkhand,2-Wheelers,607.0
2022-03,Jharkhand,4-Wheelers,5.0
2022-03,Karnataka,2-Wheelers,7288.0
2022-03,Karnataka,4-Wheelers,230.0
2022-03,Kerala,2-Wheelers,2880.0
2022-03,Kerala,4-Wheelers,331.0
2022-03,Ladakh,2-Wheelers,0.0
2022-03,Ladakh,4-Wheelers,0.0
2022-03,Madhya Pradesh,2-Wheelers,1580.0
2022-03,Madhya Pradesh,4-Wheelers,35.0
2022-03,Maharashtra,2-Wheelers,9687.0
2022-03,Maharashtra,4-Wheelers,2060.0
2022-03,Manipur,2-Wheelers,2.0
2022-03,Manipur,4-Wheelers,0.0
2022-03,Meghalaya,2-Wheelers,0.0
2022-03,Meghalaya,4-Wheelers,0.0
2022-03,Mizoram,2-Wheelers,0.0
2022-03,Mizoram,4-Wheelers,0.0
2022-03,Nagaland,2-Wheelers,0.0
2022-03,Nagaland,4-Wheelers,0.0
2022-03,Odisha,2-Wheelers,2363.0
2022-03,Odisha,4-Wheelers,31.0
2022-03,Puducherry,2-Wheelers,181.0
2022-03,Puducherry,4-Wheelers,3.0
2022-03,Punjab,2-Wheelers,716.0
2022-03,Punjab,4-Wheelers,4.0
2022-03,Rajasthan,2-Wheelers,3080.0
2022-03,Rajasthan,4-Wheelers,89.0
2022-03,Sikkim,2-Wheelers,0.0
2022-03,Sikkim,4-Wheelers,0.0
2022-03,Tamil Nadu,2-Wheelers,7708.0
2022-03,Tamil Nadu,4-Wheelers,168.0
2022-03,Tripura,2-Wheelers,18.0
2022-03,Tripura,4-Wheelers,0.0
2022-03,Uttar Pradesh,2-Wheelers,1986.0
2022-03,Uttar Pradesh,4-Wheelers,18.0
2022-03,Uttarakhand,2-Wheelers,435.0
2022-03,Uttarakhand,4-Wheelers,20.0
2022-03,West Bengal,2-Wheelers,626.0
2022-03,West Bengal,4-Wheelers,41.0
2022-04,Andaman & Nicobar Island,2-Wheelers,0.0
2022-04,Andaman & Nicobar Island,4-Wheelers,1.0
2022-04,Andhra Pradesh,2-Wheelers,2745.0
2022-04,Andhra Pradesh,4-Wheelers,54.0
2022-04,Arunachal Pradesh,2-Wheelers,0.0
2022-04,Arunachal Pradesh,4-Wheelers,0.0
2022-04,Assam,2-Wheelers,168.0
2022-04,Assam,4-Wheelers,2.0
2022-04,Bihar,2-Wheelers,475.0
2022-04,Bihar,4-Wheelers,8.0
2022-04,Chandigarh,2-Wheelers,63.0
2022-04,Chandigarh,4-Wheelers,12.0
2022-04,Chhattisgarh,2-Wheelers,1397.0
2022-04,Chhattisgarh,4-Wheelers,20.0
2022-04,DNH and DD,2-Wheelers,4.0
2022-04,DNH and DD,4-Wheelers,1.0
2022-04,Delhi,2-Wheelers,2832.0
2022-04,Delhi,4-Wheelers,566.0
2022-04,Goa,2-Wheelers,377.0
2022-04,Goa,4-Wheelers,31.0
2022-04,Gujarat,2-Wheelers,6695.0
2022-04,Gujarat,4-Wheelers,171.0
2022-04,Haryana,2-Wheelers,1215.0
2022-04,Haryana,4-Wheelers,11.0
2022-04,Himachal Pradesh,2-Wheelers,97.0
2022-04,Himachal Pradesh,4-Wheelers,4.0
2022-04,Jammu and Kashmir,2-Wheelers,125.0
2022-04,Jammu and Kashmir,4-Wheelers,3.0
2022-04,Jharkhand,2-Wheelers,450.0
2022-04,Jharkhand,4-Wheelers,9.0
2022-04,Karnataka,2-Wheelers,8814.0
2022-04,Karnataka,4-Wheelers,311.0
2022-04,Kerala,2-Wheelers,2908.0
2022-04,Kerala,4-Wheelers,275.0
2022-04,Ladakh,2-Wheelers,0.0
2022-04,Ladakh,4-Wheelers,0.0
2022-04,Madhya Pradesh,2-Wheelers,1337.0
2022-04,Madhya Pradesh,4-Wheelers,37.0
2022-04,Maharashtra,2-Wheelers,7375.0
2022-04,Maharashtra,4-Wheelers,354.0
2022-04,Manipur,2-Wheelers,1.0
2022-04,Manipur,4-Wheelers,1.0
2022-04,Meghalaya,2-Wheelers,5.0
2022-04,Meghalaya,4-Wheelers,1.0
2022-04,Mizoram,2-Wheelers,0.0
2022-04,Mizoram,4-Wheelers,0.0
2022-04,Nagaland,2-Wheelers,2.0
2022-04,Nagaland,4-Wheelers,0.0
2022-04,Odisha,2-Wheelers,2261.0
2022-04,Odisha,4-Wheelers,31.0
2022-04,Puducherry,2-Wheelers,82.0
2022-04,Puducherry,4-Wheelers,2.0
2022-04,Punjab,2-Wheelers,817.0
2022-04,Punjab,4-Wheelers,3.0
2022-04,Rajasthan,2-Wheelers,3771.0
2022-04,Rajasthan,4-Wheelers,87.0
2022-04,Sikkim,2-Wheelers,0.0
2022-04,Sikkim,4-Wheelers,0.0
2022-04,Tamil Nadu,2-Wheelers,5425.0
2022-04,Tamil Nadu,4-Wheelers,154.0
2022-04,Tripura,2-Wheelers,20.0
2022-04,Tripura,4-Wheelers,0.0
2022-04,Uttar Pradesh,2-Wheelers,2397.0
2022-04,Uttar Pradesh,4-Wheelers,11.0
2022-04,Uttarakhand,2-Wheelers,602.0
2022-04,Uttarakhand,4-Wheelers,49.0
2022-04,West Bengal,2-Wheelers,815.0
2022-04,West Bengal,4-Wheelers,40.0
2022-05,Andaman & Nicobar Island,2-Wheelers,0.0
2022-05,Andaman & Nicobar Island,4-Wheelers,0.0
2022-05,Andhra Pradesh,2-Wheelers,1615.0
2022-05,Andhra Pradesh,4-Wheelers,59.0
2022-05,Arunachal Pradesh,2-Wheelers,0.0
2022-05,Arunachal Pradesh,4-Wheelers,0.0
2022-05,Assam,2-Wheelers,112.0
2022-05,Assam,4-Wheelers,7.0
2022-05,Bihar,2-Wheelers,458.0
2022-05,Bihar,4-Wheelers,12.0
2022-05,Chandigarh,2-Wheelers,44.0
2022-05,Chandigarh,4-Wheelers,20.0
2022-05,Chhattisgarh,2-Wheelers,834.0
2022-05,Chhattisgarh,4-Wheelers,24.0
2022-05,DNH and DD,2-Wheelers,6.0
2022-05,DNH and DD,4-Wheelers,1.0
2022-05,Delhi,2-Wheelers,1760.0
2022-05,Delhi,4-Wheelers,750.0
2022-05,Goa,2-Wheelers,453.0
2022-05,Goa,4-Wheelers,51.0
2022-05,Gujarat,2-Wheelers,4408.0
2022-05,Gujarat,4-Wheelers,163.0
2022-05,Haryana,2-Wheelers,1178.0
2022-05,Haryana,4-Wheelers,31.0
2022-05,Himachal Pradesh,2-Wheelers,73.0
2022-05,Himachal Pradesh,4-Wheelers,3.0
2022-05,Jammu and Kashmir,2-Wheelers,124.0
2022-05,Jammu and Kashmir,4-Wheelers,2.0
2022-05,Jharkhand,2-Wheelers,431.0
2022-05,Jharkhand,4-Wheelers,3.0
2022-05,Karnataka,2-Wheelers,5947.0
2022-05,Karnataka,4-Wheelers,241.0
2022-05,Kerala,2-Wheelers,2373.0
2022-05,Kerala,4-Wheelers,258.0
2022-05,Ladakh,2-Wheelers,0.0
2022-05,Ladakh,4-Wheelers,0.0
2022-05,Madhya Pradesh,2-Wheelers,1310.0
2022-05,Madhya Pradesh,4-Wheelers,43.0
2022-05,Maharashtra,2-Wheelers,8914.0
2022-05,Maharashtra,4-Wheelers,794.0
2022-05,Manipur,2-Wheelers,2.0
2022-05,Manipur,4-Wheelers,0.0
2022-05,Meghalaya,2-Wheelers,0.0
2022-05,Meghalaya,4-Wheelers,3.0
2022-05,Mizoram,2-Wheelers,1.0
2022-05,Mizoram,4-Wheelers,0.0
2022-05,Nagaland,2-Wheelers,1.0
2022-05,Nagaland,4-Wheelers,0.0
2022-05,Odisha,2-Wheelers,1714.0
2022-05,Odisha,4-Wheelers,40.0
2022-05,Puducherry,2-Wheelers,65.0
2022-05,Puducherry,4-Wheelers,2.0
2022-05,Punjab,2-Wheelers,493.0
2022-05,Punjab,4-Wheelers,2.0
2022-05,Rajasthan,2-Wheelers,3701.0
2022-05,Rajasthan,4-Wheelers,124.0
2022-05,Sikkim,2-Wheelers,0.0
2022-05,Sikkim,4-Wheelers,0.0
2022-05,Tamil Nadu,2-Wheelers,3628.0
2022-05,Tamil Nadu,4-Wheelers,202.0
2022-05,Tripura,2-Wheelers,14.0
2022-05,Tripura,4-Wheelers,0.0
2022-05,Uttar Pradesh,2-Wheelers,1695.0
2022-05,Uttar Pradesh,4-Wheelers,26.0
2022-05,Uttarakhand,2-Wheelers,377.0
2022-05,Uttarakhand,4-Wheelers,22.0
2022-05,West Bengal,2-Wheelers,683.0
2022-05,West Bengal,4-Wheelers,76.0
2022-06,Andaman & Nicobar Island,2-Wheelers,0.0
2022-06,Andaman & Nicobar Island,4-Wheelers,0.0
2022-06,Andhra Pradesh,2-Wheelers,1733.0
2022-06,Andhra Pradesh,4-Wheelers,47.0
2022-06,Arunachal Pradesh,2-Wheelers,0.0
2022-06,Arunachal Pradesh,4-Wheelers,0.0
2022-06,Assam,2-Wheelers,101.0
2022-06,Assam,4-Wheelers,9.0
2022-06,Bihar,2-Wheelers,716.0
2022-06,Bihar,4-Wheelers,16.0
2022-06,Chandigarh,2-Wheelers,63.0
2022-06,Chandigarh,4-Wheelers,19.0
2022-06,Chhattisgarh,2-Wheelers,1038.0
2022-06,Chhattisgarh,4-Wheelers,32.0
2022-06,DNH and DD,2-Wheelers,1.0
2022-06,DNH and DD,4-Wheelers,4.0
2022-06,Delhi,2-Wheelers,2755.0
2022-06,Delhi,4-Wheelers,267.0
2022-06,Goa,2-Wheelers,365.0
2022-06,Goa,4-Wheelers,74.0
2022-06,Gujarat,2-Wheelers,5322.0
2022-06,Gujarat,4-Wheelers,337.0
2022-06,Haryana,2-Wheelers,966.0
2022-06,Haryana,4-Wheelers,26.0
2022-06,Himachal Pradesh,2-Wheelers,104.0
2022-06,Himachal Pradesh,4-Wheelers,2.0
2022-06,Jammu and Kashmir,2-Wheelers,159.0
2022-06,Jammu and Kashmir,4-Wheelers,4.0
2022-06,Jharkhand,2-Wheelers,461.0
2022-06,Jharkhand,4-Wheelers,19.0
2022-06,Karnataka,2-Wheelers,6800.0
2022-06,Karnataka,4-Wheelers,359.0
2022-06,Kerala,2-Wheelers,2568.0
2022-06,Kerala,4-Wheelers,345.0
2022-06,Ladakh,2-Wheelers,14.0
2022-06,Ladakh,4-Wheelers,0.0
2022-06,Madhya Pradesh,2-Wheelers,1434.0
2022-06,Madhya Pradesh,4-Wheelers,42.0
2022-06,Maharashtra,2-Wheelers,7880.0
2022-06,Maharashtra,4-Wheelers,1082.0
2022-06,Manipur,2-Wheelers,13.0
2022-06,Manipur,4-Wheelers,0.0
2022-06,Meghalaya,2-Wheelers,2.0
2022-06,Meghalaya,4-Wheelers,1.0
2022-06,Mizoram,2-Wheelers,2.0
2022-06,Mizoram,4-Wheelers,0.0
2022-06,Nagaland,2-Wheelers,0.0
2022-06,Nagaland,4-Wheelers,0.0
2022-06,Odisha,2-Wheelers,1693.0
2022-06,Odisha,4-Wheelers,32.0
2022-06,Puducherry,2-Wheelers,85.0
2022-06,Puducherry,4-Wheelers,9.0
2022-06,Punjab,2-Wheelers,514.0
2022-06,Punjab,4-Wheelers,3.0
2022-06,Rajasthan,2-Wheelers,3427.0
2022-06,Rajasthan,4-Wheelers,136.0
2022-06,Sikkim,2-Wheelers,0.0
2022-06,Sikkim,4-Wheelers,0.0
2022-06,Tamil Nadu,2-Wheelers,3749.0
2022-06,Tamil Nadu,4-Wheelers,199.0
2022-06,Tripura,2-Wheelers,21.0
2022-06,Tripura,4-Wheelers,0.0
2022-06,Uttar Pradesh,2-Wheelers,1361.0
2022-06,Uttar Pradesh,4-Wheelers,17.0
2022-06,Uttarakhand,2-Wheelers,374.0
2022-06,Uttarakhand,4-Wheelers,38.0
2022-06,West Bengal,2-Wheelers,660.0
2022-06,West Bengal,4-Wheelers,91.0
2022-07,Andaman & Nicobar Island,2-Wheelers,0.0
2022-07,Andaman & Nicobar Island,4-Wheelers,0.0
2022-07,Andhra Pradesh,2-Wheelers,1921.0
2022-07,Andhra Pradesh,4-Wheelers,63.0
2022-07,Arunachal Pradesh,2-Wheelers,0.0
2022-07,Arunachal Pradesh,4-Wheelers,1.0
2022-07,Assam,2-Wheelers,120.0
2022-07,Assam,4-Wheelers,11.0
2022-07,Bihar,2-Wheelers,638.0
2022-07,Bihar,4-Wheelers,10.0
2022-07,Chandigarh,2-Wheelers,58.0
2022-07,Chandigarh,4-Wheelers,21.0
2022-07,Chhattisgarh,2-Wheelers,1309.0
2022-07,Chhattisgarh,4-Wheelers,29.0
2022-07,DNH and DD,2-Wheelers,9.0
2022-07,DNH and DD,4-Wheelers,0.0
2022-07,Delhi,2-Wheelers,2658.0
2022-07,Delhi,4-Wheelers,438.0
2022-07,Goa,2-Wheelers,579.0
2022-07,Goa,4-Wheelers,107.0
2022-07,Gujarat,2-Wheelers,5592.0
2022-07,Gujarat,4-Wheelers,308.0
2022-07,Haryana,2-Wheelers,710.0
2022-07,Haryana,4-Wheelers,135.0
2022-07,Himachal Pradesh,2-Wheelers,92.0
2022-07,Himachal Pradesh,4-Wheelers,6.0
2022-07,Jammu and Kashmir,2-Wheelers,316.0
2022-07,Jammu and Kashmir,4-Wheelers,9.0
2022-07,Jharkhand,2-Wheelers,589.0
2022-07,Jharkhand,4-Wheelers,7.0
2022-07,Karnataka,2-Wheelers,5689.0
2022-07,Karnataka,4-Wheelers,358.0
2022-07,Kerala,2-Wheelers,1964.0
2022-07,Kerala,4-Wheelers,292.0
2022-07,Ladakh,2-Wheelers,0.0
2022-07,Ladakh,4-Wheelers,1.0
2022-07,Madhya Pradesh,2-Wheelers,1722.0
2022-07,Madhya Pradesh,4-Wheelers,45.0
2022-07,Maharashtra,2-Wheelers,8446.0
2022-07,Maharashtra,4-Wheelers,1098.0
2022-07,Manipur,2-Wheelers,21.0
2022-07,Manipur,4-Wheelers,0.0
2022-07,Meghalaya,2-Wheelers,3.0
2022-07,Meghalaya,4-Wheelers,2.0
2022-07,Mizoram,2-Wheelers,1.0
2022-07,Mizoram,4-Wheelers,0.0
2022-07,Nagaland,2-Wheelers,0.0
2022-07,Nagaland,4-Wheelers,0.0
2022-07,Odisha,2-Wheelers,1816.0
2022-07,Odisha,4-Wheelers,29.0
2022-07,Puducherry,2-Wheelers,71.0
2022-07,Puducherry,4-Wheelers,5.0
2022-07,Punjab,2-Wheelers,603.0
2022-07,Punjab,4-Wheelers,7.0
2022-07,Rajasthan,2-Wheelers,4574.0
2022-07,Rajasthan,4-Wheelers,102.0
2022-07,Sikkim,2-Wheelers,0.0
2022-07,Sikkim,4-Wheelers,0.0
2022-07,Tamil Nadu,2-Wheelers,4180.0
2022-07,Tamil Nadu,4-Wheelers,176.0
2022-07,Tripura,2-Wheelers,2.0
2022-07,Tripura,4-Wheelers,0.0
2022-07,Uttar Pradesh,2-Wheelers,1828.0
2022-07,Uttar Pradesh,4-Wheelers,19.0
2022-07,Uttarakhand,2-Wheelers,404.0
2022-07,Uttarakhand,4-Wheelers,34.0
2022-07,West Bengal,2-Wheelers,689.0
2022-07,West Bengal,4-Wheelers,93.0
2022-08,Andaman & Nicobar Island,2-Wheelers,0.0
2022-08,Andaman & Nicobar Island,4-Wheelers,0.0
2022-08,Andhra Pradesh,2-Wheelers,1898.0
2022-08,Andhra Pradesh,4-Wheelers,64.0
2022-08,Arunachal Pradesh,2-Wheelers,0.0
2022-08,Arunachal Pradesh,4-Wheelers,0.0
2022-08,Assam,2-Wheelers,202.0
2022-08,Assam,4-Wheelers,10.0
2022-08,Bihar,2-Wheelers,849.0
2022-08,Bihar,4-Wheelers,15.0
2022-08,Chandigarh,2-Wheelers,59.0
2022-08,Chandigarh,4-Wheelers,19.0
2022-08,Chhattisgarh,2-Wheelers,1360.0
2022-08,Chhattisgarh,4-Wheelers,35.0
2022-08,DNH and DD,2-Wheelers,6.0
2022-08,DNH and DD,4-Wheelers,1.0
2022-08,Delhi,2-Wheelers,3259.0
2022-08,Delhi,4-Wheelers,443.0
2022-08,Goa,2-Wheelers,303.0
2022-08,Goa,4-Wheelers,44.0
2022-08,Gujarat,2-Wheelers,5059.0
2022-08,Gujarat,4-Wheelers,230.0
2022-08,Haryana,2-Wheelers,915.0
2022-08,Haryana,4-Wheelers,163.0
2022-08,Himachal Pradesh,2-Wheelers,59.0
2022-08,Himachal Pradesh,4-Wheelers,2.0
2022-08,Jammu and Kashmir,2-Wheelers,182.0
2022-08,Jammu and Kashmir,4-Wheelers,3.0
2022-08,Jharkhand,2-Wheelers,561.0
2022-08,Jharkhand,4-Wheelers,15.0
2022-08,Karnataka,2-Wheelers,7476.0
2022-08,Karnataka,4-Wheelers,363.0
2022-08,Kerala,2-Wheelers,3069.0
2022-08,Kerala,4-Wheelers,342.0
2022-08,Ladakh,2-Wheelers,0.0
2022-08,Ladakh,4-Wheelers,9.0
2022-08,Madhya Pradesh,2-Wheelers,1931.0
2022-08,Madhya Pradesh,4-Wheelers,72.0
2022-08,Maharashtra,2-Wheelers,9723.0
2022-08,Maharashtra,4-Wheelers,992.0
2022-08,Manipur,2-Wheelers,8.0
2022-08,Manipur,4-Wheelers,0.0
2022-08,Meghalaya,2-Wheelers,2.0
2022-08,Meghalaya,4-Wheelers,0.0
2022-08,Mizoram,2-Wheelers,6.0
2022-08,Mizoram,4-Wheelers,0.0
2022-08,Nagaland,2-Wheelers,0.0
2022-08,Nagaland,4-Wheelers,0.0
2022-08,Odisha,2-Wheelers,2007.0
2022-08,Odisha,4-Wheelers,43.0
2022-08,Puducherry,2-Wheelers,91.0
2022-08,Puducherry,4-Wheelers,4.0
2022-08,Punjab,2-Wheelers,645.0
2022-08,Punjab,4-Wheelers,3.0
2022-08,Rajasthan,2-Wheelers,4159.0
2022-08,Rajasthan,4-Wheelers,145.0
2022-08,Sikkim,2-Wheelers,0.0
2022-08,Sikkim,4-Wheelers,0.0
2022-08,Tamil Nadu,2-Wheelers,5306.0
2022-08,Tamil Nadu,4-Wheelers,182.0
2022-08,Tripura,2-Wheelers,14.0
2022-08,Tripura,4-Wheelers,0.0
2022-08,Uttar Pradesh,2-Wheelers,1920.0
2022-08,Uttar Pradesh,4-Wheelers,15.0
2022-08,Uttarakhand,2-Wheelers,494.0
2022-08,Uttarakhand,4-Wheelers,34.0
2022-08,West Bengal,2-Wheelers,663.0
2022-08,West Bengal,4-Wheelers,110.0
2022-09,Andaman & Nicobar Island,2-Wheelers,0.0
2022-09,Andaman & Nicobar Island,4-Wheelers,0.0
2022-09,Andhra Pradesh,2-Wheelers,2239.0
2022-09,Andhra Pradesh,4-Wheelers,61.0
2022-09,Arunachal Pradesh,2-Wheelers,0.0
2022-09,Arunachal Pradesh,4-Wheelers,0.0
2022-09,Assam,2-Wheelers,200.0
2022-09,Assam,4-Wheelers,13.0
2022-09,Bihar,2-Wheelers,951.0
2022-09,Bihar,4-Wheelers,14.0
2022-09,Chandigarh,2-Wheelers,70.0
2022-09,Chandigarh,4-Wheelers,26.0
2022-09,Chhattisgarh,2-Wheelers,1190.0
2022-09,Chhattisgarh,4-Wheelers,50.0
2022-09,DNH and DD,2-Wheelers,8.0
2022-09,DNH and DD,4-Wheelers,1.0
2022-09,Delhi,2-Wheelers,2301.0
2022-09,Delhi,4-Wheelers,471.0
2022-09,Goa,2-Wheelers,400.0
2022-09,Goa,4-Wheelers,42.0
2022-09,Gujarat,2-Wheelers,5333.0
2022-09,Gujarat,4-Wheelers,299.0
2022-09,Haryana,2-Wheelers,848.0
2022-09,Haryana,4-Wheelers,49.0
2022-09,Himachal Pradesh,2-Wheelers,67.0
2022-09,Himachal Pradesh,4-Wheelers,4.0
2022-09,Jammu and Kashmir,2-Wheelers,220.0
2022-09,Jammu and Kashmir,4-Wheelers,4.0
2022-09,Jharkhand,2-Wheelers,498.0
2022-09,Jharkhand,4-Wheelers,31.0
2022-09,Karnataka,2-Wheelers,7616.0
2022-09,Karnataka,4-Wheelers,493.0
2022-09,Kerala,2-Wheelers,3100.0
2022-09,Kerala,4-Wheelers,397.0
2022-09,Ladakh,2-Wheelers,0.0
2022-09,Ladakh,4-Wheelers,0.0
2022-09,Madhya Pradesh,2-Wheelers,1898.0
2022-09,Madhya Pradesh,4-Wheelers,61.0
2022-09,Maharashtra,2-Wheelers,10730.0
2022-09,Maharashtra,4-Wheelers,939.0
2022-09,Manipur,2-Wheelers,1.0
2022-09,Manipur,4-Wheelers,0.0
2022-09,Meghalaya,2-Wheelers,1.0
2022-09,Meghalaya,4-Wheelers,2.0
2022-09,Mizoram,2-Wheelers,4.0
2022-09,Mizoram,4-Wheelers,0.0
2022-09,Nagaland,2-Wheelers,0.0
2022-09,Nagaland,4-Wheelers,0.0
2022-09,Odisha,2-Wheelers,2197.0
2022-09,Odisha,4-Wheelers,40.0
2022-09,Puducherry,2-Wheelers,114.0
2022-09,Puducherry,4-Wheelers,2.0
2022-09,Punjab,2-Wheelers,590.0
2022-09,Punjab,4-Wheelers,4.0
2022-09,Rajasthan,2-Wheelers,4677.0
2022-09,Rajasthan,4-Wheelers,150.0
2022-09,Sikkim,2-Wheelers,0.0
2022-09,Sikkim,4-Wheelers,0.0
2022-09,Tamil Nadu,2-Wheelers,5112.0
2022-09,Tamil Nadu,4-Wheelers,218.0
2022-09,Tripura,2-Wheelers,17.0
2022-09,Tripura,4-Wheelers,0.0
2022-09,Uttar Pradesh,2-Wheelers,1787.0
2022-09,Uttar Pradesh,4-Wheelers,23.0
2022-09,Uttarakhand,2-Wheelers,386.0
2022-09,Uttarakhand,4-Wheelers,29.0
2022-09,West Bengal,2-Wheelers,727.0
2022-09,West Bengal,4-Wheelers,123.0
2022-10,Andaman & Nicobar Island,2-Wheelers,0.0
2022-10,Andaman & Nicobar Island,4-Wheelers,0.0
2022-10,Andhra Pradesh,2-Wheelers,2568.0
2022-10,Andhra Pradesh,4-Wheelers,57.0
2022-10,Arunachal Pradesh,2-Wheelers,0.0
2022-10,Arunachal Pradesh,4-Wheelers,0.0
2022-10,Assam,2-Wheelers,194.0
2022-10,Assam,4-Wheelers,11.0
2022-10,Bihar,2-Wheelers,1377.0
2022-10,Bihar,4-Wheelers,19.0
2022-10,Chandigarh,2-Wheelers,118.0
2022-10,Chandigarh,4-Wheelers,16.0
2022-10,Chhattisgarh,2-Wheelers,2471.0
2022-10,Chhattisgarh,4-Wheelers,51.0
2022-10,DNH and DD,2-Wheelers,5.0
2022-10,DNH and DD,4-Wheelers,2.0
2022-10,Delhi,2-Wheelers,3699.0
2022-10,Delhi,4-Wheelers,633.0
2022-10,Goa,2-Wheelers,704.0
2022-10,Goa,4-Wheelers,40.0
2022-10,Gujarat,2-Wheelers,6635.0
2022-10,Gujarat,4-Wheelers,189.0
2022-10,Haryana,2-Wheelers,1313.0
2022-10,Haryana,4-Wheelers,39.0
2022-10,Himachal Pradesh,2-Wheelers,79.0
2022-10,Himachal Pradesh,4-Wheelers,2.0
2022-10,Jammu and Kashmir,2-Wheelers,258.0
2022-10,Jammu and Kashmir,4-Wheelers,8.0
2022-10,Jharkhand,2-Wheelers,949.0
2022-10,Jharkhand,4-Wheelers,22.0
2022-10,Karnataka,2-Wheelers,9706.0
2022-10,Karnataka,4-Wheelers,563.0
2022-10,Kerala,2-Wheelers,3629.0
2022-10,Kerala,4-Wheelers,419.0
2022-10,Ladakh,2-Wheelers,0.0
2022-10,Ladakh,4-Wheelers,0.0
2022-10,Madhya Pradesh,2-Wheelers,3616.0
2022-10,Madhya Pradesh,4-Wheelers,63.0
2022-10,Maharashtra,2-Wheelers,15999.0
2022-10,Maharashtra,4-Wheelers,1174.0
2022-10,Manipur,2-Wheelers,4.0
2022-10,Manipur,4-Wheelers,0.0
2022-10,Meghalaya,2-Wheelers,5.0
2022-10,Meghalaya,4-Wheelers,1.0
2022-10,Mizoram,2-Wheelers,3.0
2022-10,Mizoram,4-Wheelers,0.0
2022-10,Nagaland,2-Wheelers,0.0
2022-10,Nagaland,4-Wheelers,0.0
2022-10,Odisha,2-Wheelers,3695.0
2022-10,Odisha,4-Wheelers,43.0
2022-10,Puducherry,2-Wheelers,180.0
